"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","CAMPBELL","021","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","469,545",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","EDMUNDS","045","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","720,137",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","FAULK","049","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","627,333",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","MCPHERSON","089","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","727,468",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","POTTER","107","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","551,133",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","SPINK","115","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","962,579",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","WALWORTH","129","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","451,662",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CLARK","025","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","612,875",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CODINGTON","029","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","440,642",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DAY","037","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","658,103",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DEUEL","039","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","398,560",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","GRANT","051","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","436,112",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","HAMLIN","057","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","324,451",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","MARSHALL","091","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","536,747",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","ROBERTS","109","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","704,708",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","BUTTE","019","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,439,120",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","CORSON","031","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,580,642",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","DEWEY","041","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,473,632",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","HARDING","063","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,709,524",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","PERKINS","105","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,836,787",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","ZIEBACH","137","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,255,215",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","GREGORY","053","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","649,584",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","JONES","075","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","620,533",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","LYMAN","085","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,047,632",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","MELLETTE","095","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","836,782",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TODD","121","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","887,966",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TRIPP","123","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,031,980",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","BON HOMME","009","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","360,773",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CHARLES MIX","023","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","702,408",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CLAY","027","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","263,802",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","DOUGLAS","043","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","276,355",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","HUTCHINSON","067","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","520,265",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","LINCOLN","083","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","369,564",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","TURNER","125","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","394,921",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","UNION","127","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","294,834",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","YANKTON","135","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","333,548",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","BENNETT","007","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","758,209",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","CUSTER","033","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","996,509",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","FALL RIVER","047","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,113,521",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","OGLALA LAKOTA","102","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,340,027",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","HAAKON","055","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,158,777",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","JACKSON","071","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,192,873",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","LAWRENCE","081","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","512,016",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","MEADE","093","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,221,472",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","PENNINGTON","103","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,776,675",""
"CENSUS","2007","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","STANLEY","117","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","924,469",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","AURORA","003","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","453,235",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BEADLE","005","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","805,565",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BRULE","015","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","524,132",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","BUFFALO","017","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","301,180",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HAND","059","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","919,411",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HUGHES","065","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","474,189",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","HYDE","069","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","551,023",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","JERAULD","073","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","339,142",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","CENTRAL","50","SULLY","119","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","644,415",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","BROOKINGS","011","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","508,453",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","DAVISON","035","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","278,682",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","HANSON","061","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","278,249",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","KINGSBURY","077","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","536,556",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","LAKE","079","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","360,467",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MCCOOK","087","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","367,690",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINER","097","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","365,015",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINNEHAHA","099","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","518,191",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MOODY","101","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","332,590",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","SANBORN","111","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","364,168",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","BROWN","013","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,096,365",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","CAMPBELL","021","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","470,908",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","EDMUNDS","045","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","733,171",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","FAULK","049","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","640,092",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","MCPHERSON","089","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","727,640",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","POTTER","107","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","554,552",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","SPINK","115","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","962,476",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","WALWORTH","129","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","453,000",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CLARK","025","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","613,071",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CODINGTON","029","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","440,110",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DAY","037","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","658,287",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DEUEL","039","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","399,072",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","GRANT","051","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","436,808",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","HAMLIN","057","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","324,393",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","MARSHALL","091","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","536,134",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","ROBERTS","109","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","704,817",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","BUTTE","019","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,439,047",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","CORSON","031","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,582,678",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","DEWEY","041","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,473,692",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","HARDING","063","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,709,119",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","PERKINS","105","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,837,836",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","ZIEBACH","137","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,255,894",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","GREGORY","053","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","650,198",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","JONES","075","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","621,133",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","LYMAN","085","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,049,574",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","MELLETTE","095","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","836,151",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TODD","121","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","888,399",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TRIPP","123","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,032,653",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","BON HOMME","009","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","360,536",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CHARLES MIX","023","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","702,446",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CLAY","027","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","263,425",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","DOUGLAS","043","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","277,457",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","HUTCHINSON","067","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","520,205",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","LINCOLN","083","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","369,976",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","TURNER","125","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","394,766",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","UNION","127","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","294,641",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","YANKTON","135","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","333,793",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","BENNETT","007","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","758,586",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","CUSTER","033","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","996,919",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","FALL RIVER","047","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,113,512",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","OGLALA LAKOTA","102","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,340,084",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","HAAKON","055","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,160,299",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","JACKSON","071","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,196,241",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","LAWRENCE","081","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","512,022",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","MEADE","093","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","2,221,205",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","PENNINGTON","103","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","1,776,733",""
"CENSUS","2002","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","STANLEY","117","","","00000000","","LAND AREA","LAND AREA, INCL NON-AG - ACRES","TOTAL","NOT SPECIFIED","923,699",""
